session_id_hash,event_type,product_action,product_sku_hash,server_timestamp_epoch_ms,hashed_url
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552044910935,9f6819eb66a2f3851cc023d7e86e0f7b96f8c52213ae36160b670b0e731f54cc
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,578a99415768b11e518781435e6714dface689557997791717ddd1e432ea5e3c,1552044910935,9f6819eb66a2f3851cc023d7e86e0f7b96f8c52213ae36160b670b0e731f54cc
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,578a99415768b11e518781435e6714dface689557997791717ddd1e432ea5e3c,1552045744424,9f6819eb66a2f3851cc023d7e86e0f7b96f8c52213ae36160b670b0e731f54cc
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552045744424,9f6819eb66a2f3851cc023d7e86e0f7b96f8c52213ae36160b670b0e731f54cc
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1552046106051,83b4fdad686c1be4eba335f70d23ae202b84b6153e109edb6279901e1bea5120
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,add,578a99415768b11e518781435e6714dface689557997791717ddd1e432ea5e3c,1552046106825,83b4fdad686c1be4eba335f70d23ae202b84b6153e109edb6279901e1bea5120
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1552046143193,83b4fdad686c1be4eba335f70d23ae202b84b6153e109edb6279901e1bea5120
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,add,578a99415768b11e518781435e6714dface689557997791717ddd1e432ea5e3c,1552046143935,83b4fdad686c1be4eba335f70d23ae202b84b6153e109edb6279901e1bea5120
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046149226,997178e9b964fbd85b269e98a90ad75496fbbd3c7bf58771d0375f7c1f464050
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1552046162073,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046164241,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046183837,9f6819eb66a2f3851cc023d7e86e0f7b96f8c52213ae36160b670b0e731f54cc
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,578a99415768b11e518781435e6714dface689557997791717ddd1e432ea5e3c,1552046183837,9f6819eb66a2f3851cc023d7e86e0f7b96f8c52213ae36160b670b0e731f54cc
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046192987,9bbccd621cec71253da7d6f72d4826eff85e4a86a290c9186c089a2e086824cd
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046220157,76e87dd6c2b33521bc2908cc6d78006f5aac3f9c39afe9721555e209c59aadbc
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046273921,434c431f47900e1d5057563706976a4745ebf1136f0ab10ddde8e3bca1874b2c
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046330996,da4415473fd1cc96a0a716fe1d2a7888a0cdf7bd789cac2c696f2501215f2d24
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,8e5833f53223c18d15d5f017c8d61456bf6bfdd3cc9450320014465569f7ba63,1552046330996,da4415473fd1cc96a0a716fe1d2a7888a0cdf7bd789cac2c696f2501215f2d24
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046387975,28c14cdcc1ffa8683eb524485c69ce87d1407ff06a370ea125b1802d09d636bd
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046398112,da4415473fd1cc96a0a716fe1d2a7888a0cdf7bd789cac2c696f2501215f2d24
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,8e5833f53223c18d15d5f017c8d61456bf6bfdd3cc9450320014465569f7ba63,1552046398112,da4415473fd1cc96a0a716fe1d2a7888a0cdf7bd789cac2c696f2501215f2d24
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046425580,6c8405f2ada83857fb76acdf95e4ab70142a23b93c4e35c1e78aed0f7717ef8b
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,7d09a6a20059e0cb20bbe1f6feef0b536d15b7940dcb531aaa7af9cc779d5766,1552046425580,6c8405f2ada83857fb76acdf95e4ab70142a23b93c4e35c1e78aed0f7717ef8b
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046435819,434c431f47900e1d5057563706976a4745ebf1136f0ab10ddde8e3bca1874b2c
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046448648,b6f751fec93cc4e2d12b25ab6f4c40fbfa3397efab597462d944c955e2f463a1
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046463113,fbcf3bb11b0a18e7c39ab8b99f5758534d472284bb6edb8ace5762519fd96248
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,3e678db1430f7d404d2ba65f108076bf34892d3e0ad39f4d4c624f300dc1bbc3,1552046463113,fbcf3bb11b0a18e7c39ab8b99f5758534d472284bb6edb8ace5762519fd96248
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,88616e2d7c86e1e26eae0331cee045ee69e2b6e7ab7d7c0dec54ec55df524fb3,1552046475687,5f3674fc731f6fbfc80eeaa16769ddb45efed940a7f64e893050ae138da47e32
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046475687,5f3674fc731f6fbfc80eeaa16769ddb45efed940a7f64e893050ae138da47e32
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,pageview,,,1552046484872,36ff882958b5e27b9625960d705b62b2b6e3121cf9ecceec207bf636ad2b9fcb
f9d86a3290dc104deaccc861c7f366211d1aee1c87b8dd4e1c11067d39456f4f,event_product,detail,e20f718284b01beddb454d8f440f651aaffcc69b1688fed692a2c398b9171f2e,1552046484872,36ff882958b5e27b9625960d705b62b2b6e3121cf9ecceec207bf636ad2b9fcb
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194468115,ed78490c851368bd038a7fe2202492403178844c3d69d257866ef6162f971602
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,event_product,detail,c96186fe0dc1ce98f0a898982da728bc0076c6db7e64e48a2f261f4826d1fafe,1552194468115,ed78490c851368bd038a7fe2202492403178844c3d69d257866ef6162f971602
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194539404,433b0e71df1fe9a8d1f45647545701f6108414c40eef76792a5a7404cf9a3067
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194550027,67323f624d5540da23c21291c493b97ef07f8d13369458c7be758205e190c749
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,event_product,detail,69a18366694230756153654fc2ab84cb8b7271474a880541871bd1fa5084eb30,1552194560323,7193be4f20d686faa2c0247c48b72604b2adabbf32bc8476635f43c8b776a322
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194560323,7193be4f20d686faa2c0247c48b72604b2adabbf32bc8476635f43c8b776a322
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194588665,a8e37707d973148364897f0dcdb3683a87ac73e8b06fc37cdb57dd2d8ef57234
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,event_product,detail,f2de6f172d6d860a359632b5a9081f18da09dd660a4394f4ffc2325630f76c16,1552194588665,a8e37707d973148364897f0dcdb3683a87ac73e8b06fc37cdb57dd2d8ef57234
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,event_product,detail,2792db10256cf029d44b9db645f710d7ebcda4d72d359a468f0f55b46490453c,1552194605083,e96fb32432ca6eebbc5cbdc3a6a96dc4129eb53cb0ae28100a9f2680d19a5908
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194605083,e96fb32432ca6eebbc5cbdc3a6a96dc4129eb53cb0ae28100a9f2680d19a5908
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194646565,1108601b21ac7e27c0e9456f59e1a125326b92b5437dc577a0c2dd0dd4635da0
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,event_product,detail,e7a83a4971a8e8fd27d406129d998bcaacee7a4f35e678e126912c09d33ba9e1,1552194646565,1108601b21ac7e27c0e9456f59e1a125326b92b5437dc577a0c2dd0dd4635da0
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194804060,433b0e71df1fe9a8d1f45647545701f6108414c40eef76792a5a7404cf9a3067
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,event_product,detail,c96186fe0dc1ce98f0a898982da728bc0076c6db7e64e48a2f261f4826d1fafe,1552194808958,ed78490c851368bd038a7fe2202492403178844c3d69d257866ef6162f971602
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194808958,ed78490c851368bd038a7fe2202492403178844c3d69d257866ef6162f971602
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,event_product,add,c96186fe0dc1ce98f0a898982da728bc0076c6db7e64e48a2f261f4826d1fafe,1552194824479,83b4fdad686c1be4eba335f70d23ae202b84b6153e109edb6279901e1bea5120
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194830448,0ad6fab1eb3ac76010ea2fa6399a4e993b00f6501c88a243fe8fdf98cff72d53
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194860654,1da819214fa5f10384a348515c4d9844b6057bd698deac0b91991a6b1d898cbd
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552194886823,5c59338440d62319e73fdf1ea0afb79b295e048fdda463538e11ccb01d8390ee
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552195079644,08979de83f13628dea8dce2ac0b7ddfaa74bb38a7fb3698018c6572561ee5dcf
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552195113848,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552195130379,25a5644bce66b10dcbf1448d7c8138a1c8ba0f84b1105424388ac6bc32c9608a
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552195169961,1da819214fa5f10384a348515c4d9844b6057bd698deac0b91991a6b1d898cbd
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552195198322,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
d78d955fa1ba759a1c9a4feaa41abbd1f4b37ed73331fc8297ba239bbc6d1574,pageview,,,1552195206312,0ad6fab1eb3ac76010ea2fa6399a4e993b00f6501c88a243fe8fdf98cff72d53
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165251756,433b0e71df1fe9a8d1f45647545701f6108414c40eef76792a5a7404cf9a3067
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165303033,42188662af68ba28f6e2af4421d9acb21df02ebd5fa78a90925da089aaca8aa2
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165558873,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165673879,2c19377740bfc2a8d794548fd095e6d0cf47bb0b587fb4bd08cdfd305923c039
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,47b320e27d1bdb7c95fa4ad47f945cf419926138ce7f99213099ff1301b99a39,1552165673879,2c19377740bfc2a8d794548fd095e6d0cf47bb0b587fb4bd08cdfd305923c039
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,add,47b320e27d1bdb7c95fa4ad47f945cf419926138ce7f99213099ff1301b99a39,1552165688999,83b4fdad686c1be4eba335f70d23ae202b84b6153e109edb6279901e1bea5120
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165694778,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,47b320e27d1bdb7c95fa4ad47f945cf419926138ce7f99213099ff1301b99a39,1552165703874,2c19377740bfc2a8d794548fd095e6d0cf47bb0b587fb4bd08cdfd305923c039
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165703874,2c19377740bfc2a8d794548fd095e6d0cf47bb0b587fb4bd08cdfd305923c039
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165732916,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165784724,42188662af68ba28f6e2af4421d9acb21df02ebd5fa78a90925da089aaca8aa2
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165824471,5ac0af6a0a711cff2e6c7a3c80e7047ebe874168574501eb124bf83bc166174e
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552165869627,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166009646,e56d866bcddd32362b4b489c65cca5f0d32e5f8e74520f2cd60bcd395d4a9ecc
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,0f1f753c471ce2e067264f092ac012941c3f0e8afdf5c1c844a8b4a4a35f95ef,1552166009646,e56d866bcddd32362b4b489c65cca5f0d32e5f8e74520f2cd60bcd395d4a9ecc
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166012608,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,bb065e0bd995a109f716b36d7dda4ebdf2ea0b0f9572059a8da083c67b2ee131,1552166029725,f0c63f842a47a32d822c0474e672f8aac8390e37e56d6e62a4d621431e6249ed
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166029725,f0c63f842a47a32d822c0474e672f8aac8390e37e56d6e62a4d621431e6249ed
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,0bd82cb2a00c5bca05dfc9ccc1390b34d0948d4b9f57f4e644237b41a352782d,1552166046121,81b7fed49f71aa8b7d84f29ae0b7792d8fee1b1c8dea8c4ce98bea469f3f37e2
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166046121,81b7fed49f71aa8b7d84f29ae0b7792d8fee1b1c8dea8c4ce98bea469f3f37e2
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166223748,f0c63f842a47a32d822c0474e672f8aac8390e37e56d6e62a4d621431e6249ed
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,bb065e0bd995a109f716b36d7dda4ebdf2ea0b0f9572059a8da083c67b2ee131,1552166223748,f0c63f842a47a32d822c0474e672f8aac8390e37e56d6e62a4d621431e6249ed
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166230586,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166365005,71660d04c53d5277f363fe61ee9eda4241ced5d511a2580085da37bfec40ad01
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,6ac446cc172453d8510e6027424dc5f415d2b6096f8ddb67ee4b7580a5f9c414,1552166365005,71660d04c53d5277f363fe61ee9eda4241ced5d511a2580085da37bfec40ad01
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,620b0f0ad8bdc5dafbecb22739a5d5d369391ac72162c7af67ec2fdbe59e5798,1552166418792,6676b3d50a611b994b8a28fa9d465ca41481faa56d700de4715a11df94fdecd6
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166418792,6676b3d50a611b994b8a28fa9d465ca41481faa56d700de4715a11df94fdecd6
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166433222,1d807cc5dd1f08150ba5a29715de4965ac8bbca6f504206958b53c414746ffe4
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,ce47f644082b575f06a4a29501137d6da3a7e7cba098f74a8597f41e82bcb76d,1552166433222,1d807cc5dd1f08150ba5a29715de4965ac8bbca6f504206958b53c414746ffe4
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166446494,6676b3d50a611b994b8a28fa9d465ca41481faa56d700de4715a11df94fdecd6
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,620b0f0ad8bdc5dafbecb22739a5d5d369391ac72162c7af67ec2fdbe59e5798,1552166446494,6676b3d50a611b994b8a28fa9d465ca41481faa56d700de4715a11df94fdecd6
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166451414,71660d04c53d5277f363fe61ee9eda4241ced5d511a2580085da37bfec40ad01
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,6ac446cc172453d8510e6027424dc5f415d2b6096f8ddb67ee4b7580a5f9c414,1552166451414,71660d04c53d5277f363fe61ee9eda4241ced5d511a2580085da37bfec40ad01
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166459752,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166584124,71f01b5a9ec99be6923eae11982ef0d6ddff99f0c8746d02a1320feb39f26e56
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,efa0b911d691d01b2c6ba15308dcf37a59c232f7ac06cbe5558715b8062bfa25,1552166584124,71f01b5a9ec99be6923eae11982ef0d6ddff99f0c8746d02a1320feb39f26e56
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166642456,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,0bd82cb2a00c5bca05dfc9ccc1390b34d0948d4b9f57f4e644237b41a352782d,1552166647989,81b7fed49f71aa8b7d84f29ae0b7792d8fee1b1c8dea8c4ce98bea469f3f37e2
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166647989,81b7fed49f71aa8b7d84f29ae0b7792d8fee1b1c8dea8c4ce98bea469f3f37e2
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166756354,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166780243,e0d78702e7965e169477214351386e2f11b3da01f066ced19bc496545b610547
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,7cb718c38bd9b112406a875a45d42543f0c282785230968ea47cc17d838b2bc4,1552166780243,e0d78702e7965e169477214351386e2f11b3da01f066ced19bc496545b610547
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166794217,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166843308,f66f62899b6ffd887c64b1d7e2ac3776bb502e77ca6bc091c664fe22a0e96d0f
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,108cc5e648b2170647b95474e9c6a5728464fb029925f294e496245b22699689,1552166843308,f66f62899b6ffd887c64b1d7e2ac3776bb502e77ca6bc091c664fe22a0e96d0f
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166863739,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166952526,f78f0556d5160cb252a9fbdd06a3bee736c4095fde69cbaf517674822f198a03
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,9077a6d2c709289b4aa75a8aca2447d11c0cd3a17d9bbda9be42ffeafe9675cd,1552166952526,f78f0556d5160cb252a9fbdd06a3bee736c4095fde69cbaf517674822f198a03
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,b07e63625906271b3d42474a04c3fe80a53046766b92c9130b337087d95b779a,1552166988855,9d4d7aa1400f7e0b29cfcc6dede9208a0b3de0b2b1f6e449d11644c9bfcb3b08
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552166988855,9d4d7aa1400f7e0b29cfcc6dede9208a0b3de0b2b1f6e449d11644c9bfcb3b08
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,9077a6d2c709289b4aa75a8aca2447d11c0cd3a17d9bbda9be42ffeafe9675cd,1552167028094,f78f0556d5160cb252a9fbdd06a3bee736c4095fde69cbaf517674822f198a03
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167028094,f78f0556d5160cb252a9fbdd06a3bee736c4095fde69cbaf517674822f198a03
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167063036,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167393335,e0d78702e7965e169477214351386e2f11b3da01f066ced19bc496545b610547
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,7cb718c38bd9b112406a875a45d42543f0c282785230968ea47cc17d838b2bc4,1552167393335,e0d78702e7965e169477214351386e2f11b3da01f066ced19bc496545b610547
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,34c135fc0914a256071f5c128dd585a8dc87d15a93c4e36b9967dcd6c384d25e,1552167402077,56362b445655171cef67bb04fe974033a267bac69aa8476c8d2e2b6abeeb5f26
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167402077,56362b445655171cef67bb04fe974033a267bac69aa8476c8d2e2b6abeeb5f26
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,7cb718c38bd9b112406a875a45d42543f0c282785230968ea47cc17d838b2bc4,1552167419350,e0d78702e7965e169477214351386e2f11b3da01f066ced19bc496545b610547
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167419350,e0d78702e7965e169477214351386e2f11b3da01f066ced19bc496545b610547
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167425206,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167618412,a815331a21ceb0d4b86ad32f6eb5aeea766bd8b402c14eaaffeb7de634a8cf0d
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,c2b9e9f74fa06312788878b07604994e5e01dc08b1eec09a78704f5e33d5a55e,1552167618412,a815331a21ceb0d4b86ad32f6eb5aeea766bd8b402c14eaaffeb7de634a8cf0d
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167636700,5b3e7cb1837ece3534d39256d9b080ce8de7dce5fd3d48aa2a4d29eabebd2b24
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,event_product,detail,620b0f0ad8bdc5dafbecb22739a5d5d369391ac72162c7af67ec2fdbe59e5798,1552167777283,6676b3d50a611b994b8a28fa9d465ca41481faa56d700de4715a11df94fdecd6
cc0c3fed8735af933113b58ddebc9af5d716628b5b0e3c621aca09d10161feba,pageview,,,1552167777283,6676b3d50a611b994b8a28fa9d465ca41481faa56d700de4715a11df94fdecd6
