,product_sku_hash,description_vector,category_hash,image_vector,price_bucket
553,de22dbed7ba189010c2077e5f2789e7f82e76c0bd60bd4bad9b680fdf086d1f3,"[-0.16180075705051422, -0.14966881275177002, 0.43974921107292175, -0.1150997206568718, -0.020665135234594345, -0.03702033683657646, 0.2228008210659027, 0.09247767925262451, 0.08740182965993881, 0.0067652445286512375, 0.03077416867017746, 0.021321680396795273, 0.1676129698753357, 0.07058601826429367, -0.11974072456359863, 0.08685256540775299, -0.13523893058300018, -0.1577628254890442, -0.042089976370334625, 0.05347522348165512, -0.019884685054421425, -0.18253642320632935, -0.08415009081363678, 0.044252410531044006, 0.017910189926624298, 0.0480843149125576, 0.0412936769425869, 0.08466760814189911, 0.07247552275657654, -0.05309939384460449, 0.03772720694541931, -0.06761227548122406, -0.01012355275452137, 0.016481835395097733, 0.12571129202842712, 0.05057144910097122, -0.03607587516307831, 0.04193631559610367, 0.053764961659908295, 0.02746119163930416, 0.02841905690729618, -0.0012662475928664207, 0.04730220511555672, -0.08374937623739243, 0.05322675779461861, 0.044837430119514465, -0.002700895071029663, -0.026461023837327957, 0.0021668383851647377, 0.03829825669527054]",115a6a7017ee55752b8487c77dfde92b0d501d10a2e69c420d5d535205b27f81/984ecbf26bfdda5928adb40ac89c37d0b90bf80b08d0afbb565fdf692e22e2d8/cb682b47227164bad62a677f3af90f5a4e71accc5f988e687d006d36130cd6d8,"[449.8518794612263, -197.4627181959979, 120.46405567479468, 110.4418485536741, -67.88114691275045, -81.53003046411438, -62.06631135083033, 67.96857799299637, 73.2045850900496, -23.707056991722105, 133.81460950135062, -71.97484388584613, -93.7264363673687, 58.03681421703804, -94.5536329364653, -28.930299490493418, -21.819967388581624, -75.30843513760966, -25.929510875890195, 93.86598586719445, -7.25577300373083, 7.4766358328950755, 4.873589705889074, -29.612111563629647, 21.51591887548963, -41.95855036639434, 55.45621264817435, 3.8289580763871385, 16.397625683919536, 56.035855681988025, 42.06365384769868, -61.97481199941477, -18.331670850760666, -14.680710860012475, 35.12371162575472, -1.5248813579510063, -27.92130421453381, 39.1648039359986, -53.79579830349125, 8.279149527754033, 0.770356588703863, 41.98907050215058, -30.38042086279822, 36.48623165137585, 29.684653607568222, 7.550174023211687, 95.10169742763907, -27.57376729813869, -10.843904202727838, 34.120458468483754]",9.0
554,de22dbed7ba189010c2077e5f2789e7f82e76c0bd60bd4bad9b680fdf086d1f3,"[-0.16180075705051422, -0.14966881275177002, 0.43974921107292175, -0.1150997206568718, -0.020665135234594345, -0.03702033683657646, 0.2228008210659027, 0.09247767925262451, 0.08740182965993881, 0.0067652445286512375, 0.03077416867017746, 0.021321680396795273, 0.1676129698753357, 0.07058601826429367, -0.11974072456359863, 0.08685256540775299, -0.13523893058300018, -0.1577628254890442, -0.042089976370334625, 0.05347522348165512, -0.019884685054421425, -0.18253642320632935, -0.08415009081363678, 0.044252410531044006, 0.017910189926624298, 0.0480843149125576, 0.0412936769425869, 0.08466760814189911, 0.07247552275657654, -0.05309939384460449, 0.03772720694541931, -0.06761227548122406, -0.01012355275452137, 0.016481835395097733, 0.12571129202842712, 0.05057144910097122, -0.03607587516307831, 0.04193631559610367, 0.053764961659908295, 0.02746119163930416, 0.02841905690729618, -0.0012662475928664207, 0.04730220511555672, -0.08374937623739243, 0.05322675779461861, 0.044837430119514465, -0.002700895071029663, -0.026461023837327957, 0.0021668383851647377, 0.03829825669527054]",115a6a7017ee55752b8487c77dfde92b0d501d10a2e69c420d5d535205b27f81/984ecbf26bfdda5928adb40ac89c37d0b90bf80b08d0afbb565fdf692e22e2d8/cb682b47227164bad62a677f3af90f5a4e71accc5f988e687d006d36130cd6d8,"[449.8518794612263, -197.4627181959979, 120.46405567479468, 110.4418485536741, -67.88114691275045, -81.53003046411438, -62.06631135083033, 67.96857799299637, 73.2045850900496, -23.707056991722105, 133.81460950135062, -71.97484388584613, -93.7264363673687, 58.03681421703804, -94.5536329364653, -28.930299490493418, -21.819967388581624, -75.30843513760966, -25.929510875890195, 93.86598586719445, -7.25577300373083, 7.4766358328950755, 4.873589705889074, -29.612111563629647, 21.51591887548963, -41.95855036639434, 55.45621264817435, 3.8289580763871385, 16.397625683919536, 56.035855681988025, 42.06365384769868, -61.97481199941477, -18.331670850760666, -14.680710860012475, 35.12371162575472, -1.5248813579510063, -27.92130421453381, 39.1648039359986, -53.79579830349125, 8.279149527754033, 0.770356588703863, 41.98907050215058, -30.38042086279822, 36.48623165137585, 29.684653607568222, 7.550174023211687, 95.10169742763907, -27.57376729813869, -10.843904202727838, 34.120458468483754]",9.0
555,de22dbed7ba189010c2077e5f2789e7f82e76c0bd60bd4bad9b680fdf086d1f3,"[-0.16180075705051422, -0.14966881275177002, 0.43974921107292175, -0.1150997206568718, -0.020665135234594345, -0.03702033683657646, 0.2228008210659027, 0.09247767925262451, 0.08740182965993881, 0.0067652445286512375, 0.03077416867017746, 0.021321680396795273, 0.1676129698753357, 0.07058601826429367, -0.11974072456359863, 0.08685256540775299, -0.13523893058300018, -0.1577628254890442, -0.042089976370334625, 0.05347522348165512, -0.019884685054421425, -0.18253642320632935, -0.08415009081363678, 0.044252410531044006, 0.017910189926624298, 0.0480843149125576, 0.0412936769425869, 0.08466760814189911, 0.07247552275657654, -0.05309939384460449, 0.03772720694541931, -0.06761227548122406, -0.01012355275452137, 0.016481835395097733, 0.12571129202842712, 0.05057144910097122, -0.03607587516307831, 0.04193631559610367, 0.053764961659908295, 0.02746119163930416, 0.02841905690729618, -0.0012662475928664207, 0.04730220511555672, -0.08374937623739243, 0.05322675779461861, 0.044837430119514465, -0.002700895071029663, -0.026461023837327957, 0.0021668383851647377, 0.03829825669527054]",115a6a7017ee55752b8487c77dfde92b0d501d10a2e69c420d5d535205b27f81/984ecbf26bfdda5928adb40ac89c37d0b90bf80b08d0afbb565fdf692e22e2d8/cb682b47227164bad62a677f3af90f5a4e71accc5f988e687d006d36130cd6d8,"[449.8518794612263, -197.4627181959979, 120.46405567479468, 110.4418485536741, -67.88114691275045, -81.53003046411438, -62.06631135083033, 67.96857799299637, 73.2045850900496, -23.707056991722105, 133.81460950135062, -71.97484388584613, -93.7264363673687, 58.03681421703804, -94.5536329364653, -28.930299490493418, -21.819967388581624, -75.30843513760966, -25.929510875890195, 93.86598586719445, -7.25577300373083, 7.4766358328950755, 4.873589705889074, -29.612111563629647, 21.51591887548963, -41.95855036639434, 55.45621264817435, 3.8289580763871385, 16.397625683919536, 56.035855681988025, 42.06365384769868, -61.97481199941477, -18.331670850760666, -14.680710860012475, 35.12371162575472, -1.5248813579510063, -27.92130421453381, 39.1648039359986, -53.79579830349125, 8.279149527754033, 0.770356588703863, 41.98907050215058, -30.38042086279822, 36.48623165137585, 29.684653607568222, 7.550174023211687, 95.10169742763907, -27.57376729813869, -10.843904202727838, 34.120458468483754]",9.0
556,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
557,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
558,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
559,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
560,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
561,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
562,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
563,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
564,06f9313accada75d505c7a38f41c9ccc21f015cf65f670209026dedd71611079,"[0.3689799904823303, 0.02205960638821125, 0.021609731018543243, -0.07897043973207474, 0.11697982251644135, -0.10425159335136414, 0.1417657434940338, 0.11775998771190643, -0.09417758882045746, 0.20902536809444427, 0.05753074586391449, -0.04255877807736397, -0.017573140561580658, 0.023431142792105675, -0.04503684118390083, 0.022429227828979492, 0.0872674509882927, 0.05487056076526642, 0.016178814694285393, 0.009075725451111794, 0.012181337922811508, 0.05076644942164421, -0.014218777418136597, 0.024471968412399292, 0.08311755955219269, -0.050568126142024994, 0.05308112874627113, -0.03994777053594589, 0.10005516558885574, -0.03424481675028801, 0.002028750255703926, -0.027853159233927727, -0.027888135984539986, -0.004838031250983477, -0.03374278545379639, 0.04480249062180519, 0.0025012092664837837, 0.04497470334172249, -0.05764531344175339, -0.011166350916028023, 0.014564010314643383, 0.007644268684089184, -0.029249677434563637, 0.016492396593093872, 0.01643243618309498, -0.021112680435180664, 0.0930137112736702, -0.08921897411346436, 0.01106444001197815, 0.02285461314022541]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/a140250159ef8df5e64afa36973cefbb2b28e7b5fe0e40a3fd590238e49166da/7279e67dc98586a6003e64e56312b32c9ea54679af8f5ee61d5e35d24911bd49,"[-223.74960660880535, -166.37890898776828, -204.24501677795672, 49.71841025570291, -11.052575347779658, -48.362638573862746, 20.70505191044064, -44.99446939023555, 107.6129957766605, 25.603237444923867, -62.079767918934486, -33.2473265760952, -34.44259098317339, 4.917659904247316, -30.111846819614783, -12.140216814681548, -27.7494147818227, -69.96965928513623, 20.057672451496988, -22.14408017103989, 33.53561078991123, 22.294312976133064, -3.5643098939262785, -32.27288304908904, 3.4735519134507444, 49.03872952231011, -32.82759319864131, 7.873720514851902, 45.035001116407486, 18.939421925911486, -12.859479144541893, -8.027699157129852, 0.9645703286421754, 7.894132161165941, 10.683634952765345, 3.5684585805465385, 31.8024584388408, 12.248040927835968, 14.223918462978753, 18.651359197290667, -37.473957580855924, -48.39360734537861, 4.845480009004977, -12.836423607955025, -34.47282035595404, -42.81347725028979, 11.366498722160959, -0.014219831993795395, 0.5752656588551055, -4.025725558092059]",7.0
