product_sku_hash_te,hashed_url_te,category_hash_te,product_id,add_count_during_session,has_been_detailed,price_bucket,session_length,session_interaction_count,session_detail_count,session_pageview_count,session_query_count,nb_click_before,nb_click_after,nb_add_before,nb_add_after,image_data,description_data
0.42172837332597846,0.4147184427161314,0.5861268232429293,1909,1,1,6.0,611628,4,1.0,2,0,3,0,0,0,0.47074200683691936,0.45992666317443687
0.5364282468482984,0.41471997276144973,0.6335148005166171,19528,1,1,8.0,12688,24,4.0,18,2,8,15,0,0,0.7486426704202696,0.5660555264536407
0.5820409439899601,0.414670714234473,0.6334846273485866,2586,1,0,7.0,157993,33,5.0,27,1,19,13,0,0,0.6750452443193244,0.6082765845992666
0.42833756458355027,0.41467014175798017,0.5860972366309094,10358,1,1,1.0,1782503,20,2.0,17,0,16,3,0,0,0.389905489644078,0.44819277108433736
0.3100804592563986,0.414731622602732,0.5861348965442932,4547,2,1,6.0,647440,16,1.0,11,2,6,9,0,1,0.49718479790870707,0.3469879518072289
0.3038231347417361,0.4147310937307285,0.5861345725852791,177,2,0,1.0,647440,16,1.0,11,2,9,6,1,0,0.6999798914136337,0.34415924567836564
0.3347731902270826,0.41473375966770915,0.6931306653134532,3035,1,1,4.0,493681,23,11.0,11,0,8,14,0,0,0.6095917956967626,0.3793609219486642
0.4906783423649411,0.4147033491659441,0.6555637653098854,1444,1,1,7.0,198228,10,1.0,8,0,8,1,0,0,0.557812185803338,0.523729701414353
0.3500849268625461,0.4146547426759922,0.3054933613436057,12973,4,0,8.0,855067,48,6.0,34,2,11,36,0,3,0.6594610898853811,0.26883184913567315
0.35885945178626033,0.4146784191405046,0.5861023069176006,11674,4,1,4.0,855067,48,6.0,34,2,18,29,1,2,0.5115624371606676,0.34897852278679936
0.33229215354602204,0.41467135926830206,0.5860979824133308,4490,4,0,4.0,855067,48,6.0,34,2,39,8,2,1,0.5115624371606676,0.34897852278679936
0.35887549097005955,0.41472248477831,0.5861292991964097,11674,4,1,4.0,855067,48,6.0,34,2,43,4,3,0,0.5115624371606676,0.34897852278679936
0.3566151558087183,0.41469787867988045,0.8055610182956001,6008,1,1,2.0,196961,24,9.0,14,0,4,19,0,0,0.5115624371606676,0.3996856993190152
0.5929340681668287,0.41473472480710616,0.8055835882841137,11835,1,1,5.0,1078655,3,1.0,1,0,2,0,0,0,0.28524029760707825,0.6183342063907805
0.5628028008679477,0.4147043962021259,0.7269985406932145,19669,3,1,8.0,771451,42,10.0,28,1,4,37,0,2,0.5885783229438971,0.5904662126767941
0.5628161994113653,0.4147412070129971,0.7270210890487973,19669,3,1,8.0,771451,42,10.0,28,1,20,21,1,1,0.5885783229438971,0.5904662126767941
0.5627844034498344,0.4146538516124958,0.7269675797512304,19669,3,1,8.0,771451,42,10.0,28,1,24,17,2,0,0.5885783229438971,0.5904662126767941
0.6933653537513029,0.41473092010820967,0.7270147878350639,7336,2,1,6.0,43022,14,3.0,9,1,2,11,0,1,0.721998793484818,0.7112624410686224
0.6933591705175979,0.4147139324522089,0.7270043820955825,7336,2,1,6.0,43022,14,3.0,9,1,11,2,1,0,0.721998793484818,0.7112624410686224
0.7268598350315372,0.41467372649867784,0.7269797540551969,7895,1,1,8.0,1852332,12,4.0,6,0,6,5,0,0,0.6620752061130103,0.7422734415924568
0.5868096099314893,0.414664130618524,0.7220095483681885,8817,1,1,3.0,444135,22,2.0,19,0,9,12,0,0,0.5636436758495877,0.6130958617077004
0.42117162248952905,0.41464930586534365,0.5727819145341962,11256,2,1,8.0,975291,10,2.0,5,0,2,7,0,1,0.39322340639453046,0.4591932949188057
0.42119686787465027,0.4147186643820198,0.572824399892701,11256,2,1,8.0,975291,10,2.0,5,0,6,3,1,0,0.39322340639453046,0.4591932949188057
0.44866894919545064,0.41469773844352625,0.7269944625024672,11684,2,1,8.0,1117350,10,1.0,5,0,2,7,0,1,0.6301025537904685,0.4848611838658984
0.448674385215132,0.41471267322308736,0.7270036107584312,11684,2,1,8.0,1117350,10,1.0,5,0,3,6,1,0,0.6301025537904685,0.4848611838658984
0.4317853668180241,0.4146628125547701,0.7269730687504666,7210,1,1,4.0,45882,24,7.0,16,1,4,19,0,0,0.5440378041423688,0.46925091671031954
0.5987406506983148,0.4146962769672269,0.6177477712512155,7320,1,1,5.0,325769,24,1.0,21,0,2,21,0,0,0.5900864669213755,0.6237820848611839
0.5772893366224918,0.4146676701360429,0.7269760442478062,18650,1,1,6.0,501310,7,1.0,5,0,2,4,0,0,0.5115624371606676,0.6078575170246202
0.5837436573148336,0.414682535940522,0.7269851502532835,7800,1,1,8.0,796046,9,4.0,4,0,8,0,0,0,0.6630806354313292,0.6098480880041907
0.5709460580573238,0.41467454802527914,0.7269802572789371,9057,2,1,4.0,78750,9,3.0,4,0,2,6,0,1,0.49165493665795296,0.5980094290204295
0.5709591537961942,0.41471052691878674,0.7270022960459483,9057,2,1,4.0,78750,9,3.0,4,0,3,5,1,0,0.49165493665795296,0.5980094290204295
0.7106129080449042,0.4146977911649639,0.6490805795046043,9162,1,1,9.0,152968,22,5.0,16,1,10,11,0,0,0.4175547958978484,0.7272917757988475
0.4316845241110593,0.41469685668610334,0.65149058705401,3922,1,0,9.0,110909,1,,0,0,0,0,0,0,0.7424090086466921,0.4691461498166579
0.5334813945490946,0.4147172733826793,0.7270064285728658,5080,1,1,9.0,427474,8,2.0,5,0,2,5,0,0,0.4964809973858838,0.563855421686747
0.45181807243435507,0.41465860397895604,0.9999488087685706,13877,2,1,9.0,0,19,5.0,8,0,2,16,0,1,0.5115624371606676,0.48768988999476165
0.605360433519825,0.41465602451670314,0.9999472287264386,2928,2,1,10.0,0,19,5.0,8,0,12,6,1,0,0.44067967021918364,0.6298585646935568
0.5164959668626393,0.41470825677640133,0.7270009054768053,7128,1,1,5.0,176973,14,2.0,10,0,10,3,0,0,0.5254373617534688,0.5476165531691985
0.5164922284864295,0.41469798605850805,0.7269946141783072,7128,1,1,5.0,158599,14,3.0,10,0,2,11,0,0,0.5254373617534688,0.5476165531691985
0.5164970922351173,0.4147113485955757,0.7270027993616857,7128,1,1,5.0,340394,7,1.0,5,0,6,0,0,0,0.5254373617534688,0.5476165531691985
0.43724187899025535,0.41472217138112505,0.7270094288276274,17238,1,1,4.0,611307,7,1.0,5,0,3,3,0,0,0.7016891212547758,0.4742797276060765
0.7268613142584148,0.4146777904882575,0.7269822434402432,18206,1,1,8.0,424992,4,1.0,2,0,2,1,0,0,0.7207922783028353,0.7422734415924568
0.7268594169791234,0.4146725779523128,0.7269790505164476,18206,1,1,8.0,57167,12,1.0,8,0,2,9,0,0,0.7207922783028353,0.7422734415924568
0.3380319863316521,0.41465973885824225,0.5739206688813484,17306,1,1,9.0,209793,89,13.0,61,0,42,46,0,0,0.47154635029157455,0.3825039287585123
0.5553257138841581,0.41471974446505344,0.7270079422272169,7484,1,1,8.0,941632,19,6.0,12,0,15,3,0,0,0.6383470742006837,0.5835515976951283
0.28121352764957025,0.41471929232226606,0.5861273436667063,5830,1,1,5.0,933349,9,2.0,6,1,4,4,0,0,0.35743012266237684,0.3299109481403876
0.28118942033966254,0.4146530605239307,0.5860867735704652,5830,2,1,5.0,150505,31,7.0,22,3,9,21,0,1,0.35743012266237684,0.3299109481403876
0.5521323226702126,0.4147233448808947,0.5861298260497567,16732,2,1,6.0,150505,31,7.0,22,3,24,6,1,0,0.6604665192037,0.5806181246726034
0.28119400441962716,0.4146656547063977,0.5860944881004585,5830,1,1,5.0,96964,18,6.0,11,0,3,14,0,0,0.35743012266237684,0.3299109481403876
0.28121227916340996,0.41471586226375223,0.5861252425942983,5830,2,0,5.0,344435,24,5.0,17,2,6,17,0,1,0.35743012266237684,0.3299109481403876
0.28685873459071654,0.4147217939205515,0.48008065018336904,19972,2,1,4.0,344435,24,5.0,17,2,23,0,1,0,0.4045847576915343,0.33504452592980616
0.2812117851456408,0.4147145050121393,0.5861244112137538,5830,2,0,5.0,475821,32,4.0,26,7,7,24,0,1,0.35743012266237684,0.3299109481403876
0.2868582056556095,0.4147203407379495,0.4800797600405751,19972,2,0,4.0,475821,32,4.0,26,7,11,20,1,0,0.4045847576915343,0.33504452592980616
0.2812106924431248,0.4147115029495716,0.586122572309023,5830,2,1,5.0,200354,69,11.0,56,7,39,29,0,1,0.35743012266237684,0.3299109481403876
0.2868614442862786,0.41472923846789866,0.48008521031928464,19972,2,1,4.0,200354,69,11.0,56,7,59,9,1,0,0.4045847576915343,0.33504452592980616
0.4146945952491966,0.4146808539942731,0.7269841199819802,5052,2,1,7.0,674604,11,4.0,5,0,2,8,0,1,0.5626382465312689,0.4534311157674175
0.4146902731727707,0.41466897963353655,0.7269768463767031,15520,2,1,7.0,674604,11,4.0,5,0,7,3,1,0,0.5741001407601046,0.4534311157674175
0.4332629889169799,0.4146783991488558,0.6514792809430282,10717,1,1,8.0,1039838,49,9.0,37,0,36,12,0,0,0.6492057108385281,0.47061288632792037
0.24022079528391618,0.4147071211739893,0.3527466299058133,15145,2,0,8.0,194489,26,,22,6,8,17,0,1,0.613814598833702,0.29198533263488735
0.36453242678160314,0.4146639428783634,0.39120502717769057,3595,2,0,1.0,194489,26,,22,6,11,14,1,0,0.5546953549165494,0.4070193818753274
0.2597368052724358,0.4147092813122439,0.39290104870632897,8773,1,1,5.0,1127071,10,3.0,6,1,2,7,0,0,0.7818218379247939,0.26956521739130435
0.2597296956764519,0.41468974859253105,0.39288908399544215,8773,1,1,5.0,1008994,4,1.0,2,0,2,1,0,0,0.7818218379247939,0.26956521739130435
0.7160551528532998,0.4147071936033878,0.7220359264748422,14203,2,1,4.0,1755829,85,20.0,63,0,58,26,0,1,0.6544339432937865,0.7568360398114196
0.5889718353226154,0.4147234483824552,0.7220458832926807,18771,2,1,3.0,1755829,85,20.0,63,0,67,17,1,0,0.5716871103961392,0.6150864326872708
0.7224719753559203,0.41473795900419974,0.7220547717320027,6184,2,1,2.0,23459,33,8.0,23,0,14,18,0,1,0.4807963000201086,0.8634887375589314
0.5889462522034611,0.4146531619840513,0.7220028295629111,18771,2,1,3.0,23459,33,8.0,23,0,20,12,1,0,0.5716871103961392,0.6150864326872708
0.3394696589996391,0.41465072639603184,0.5860853438071812,11948,1,1,4.0,1968676,4,1.0,2,0,2,1,0,0,0.5115624371606676,0.36574122577265583
0.209950548248044,0.4146976626766237,0.41715456146993235,3499,1,1,4.0,484150,53,15.0,36,2,47,5,0,0,0.4966820832495476,0.24201152435830278
0.11296432744382312,0.41473429731178557,0.4310244213021906,16132,1,1,9.0,676211,8,3.0,4,0,4,3,0,0,0.5612306454856224,0.14489261393399683
0.4852918092342169,0.4146915474292938,0.5728077894818483,13109,1,1,2.0,1258675,3,1.0,1,0,2,0,0,0,0.7385883772370803,0.5109481403876375
0.648726449540878,0.4146558508441217,0.5860884827730166,1612,1,1,5.0,115307,4,1.0,2,0,2,1,0,0,0.3643675849587774,0.6699842849659507
0.6939277832557453,0.41467641210468187,0.8105076916978963,1978,1,1,9.0,16640,10,2.0,7,1,4,5,0,0,0.5790267444198673,0.7122053431115767
0.44583137748608725,0.41467870509784444,0.48005425624981934,4845,1,1,1.0,25445,16,1.0,14,0,14,1,0,0,0.34476171325155847,0.4822420115243583
0.5837442479414218,0.41468415861270036,0.8192612927800236,18321,1,0,8.0,158703,15,2.0,12,2,7,7,0,0,0.7399959782827268,0.6098480880041907
0.5581747097216596,0.41473868121224544,0.7270195418768624,2144,1,1,8.0,232377,4,1.0,2,0,2,1,0,0,0.7726724311280917,0.5861707700366684
0.6814685882785756,0.41473642379687525,0.7270181591036156,18054,1,1,5.0,496154,22,2.0,18,0,4,17,0,0,0.6730343856826866,0.7003666841278156
0.3095587972919479,0.41466378390192443,0.8341746423134364,19233,4,1,5.0,34193,24,1.0,17,1,2,21,0,3,0.40860647496481,0.35589313776846515
0.32678643009143965,0.4147248304372851,0.8342120361918606,18681,4,0,5.0,34193,24,1.0,17,1,16,7,1,2,0.5653529056907299,0.3525405971712939
0.34456946422938634,0.4147342448962858,0.834217802991454,4972,4,0,5.0,34193,24,1.0,17,1,19,4,2,1,0.5118640659561633,0.36238868517548456
0.3095821894099017,0.41472805080042474,0.8342140088159744,19233,4,1,5.0,34193,24,1.0,17,1,23,0,3,0,0.40860647496481,0.35589313776846515
0.605842103254295,0.4147350398007305,0.6335240297878894,12913,1,1,8.0,2828943,27,11.0,14,0,22,4,0,0,0.5527850392117435,0.6302776322682032
0.4287162325477473,0.4146568153048929,0.5739188780672118,18192,1,1,10.0,612917,5,1.0,2,0,2,2,0,0,0.5873718077619143,0.465688842325825
0.4667839800659822,0.4146940376967533,0.72699219562075,18287,1,1,8.0,942072,6,2.0,3,0,4,1,0,0,0.3427508546149206,0.5016238868517549
0.4403009057014677,0.41471256423689534,0.4617610301165858,10420,4,1,10.0,26555,62,11.0,41,0,11,50,0,3,0.6858033380253369,0.4771084337349398
0.20689839340111937,0.41468225786525403,0.38344940492283347,3939,4,1,10.0,26555,62,11.0,41,0,21,40,1,2,0.46943494872310476,0.2610790990047145
0.39206195718163295,0.41473119297140887,0.3834793799803763,17205,4,1,10.0,26555,62,11.0,41,0,39,22,2,1,0.5942087271264831,0.3723415400733368
0.27322977974758583,0.4147233380890741,0.4261983509181448,16792,4,1,10.0,26555,62,11.0,41,0,61,0,3,0,0.6862055097526645,0.32205343111576745
0.28517631678820554,0.41471878927141825,0.2621378445315972,15874,1,1,10.0,75176,10,3.0,6,1,2,7,0,0,0.6601648904082044,0.33357778941854377
0.3601384817096247,0.4146994295734735,0.6037913350089497,16807,1,1,10.0,771215,13,5.0,7,0,12,0,0,0,0.35863663784435956,0.40293347302252486
0.17724764817588456,0.41465565725220416,0.26209917319607895,7197,1,0,10.0,104163,13,,12,2,7,5,0,0,0.6142167705610295,0.23373493975903614
0.167852781564432,0.4147286818834872,0.4697782333819459,5394,1,1,9.0,110233,22,2.0,18,0,5,16,0,0,0.44570681681077823,0.22399161864850706
0.5093626293705572,0.41470821890129383,0.6514975469460161,18747,1,1,6.0,502554,46,19.0,24,0,26,19,0,0,0.4829077015885783,0.5410162388685176
0.5993838993160531,0.4147233789345601,0.7270101685109867,2253,1,1,9.0,287122,5,2.0,2,0,4,0,0,0,0.35089483209330385,0.6243059193294919
0.4359603097072776,0.41468916503552505,0.6037850474959588,19568,1,1,9.0,1190190,3,1.0,1,0,2,0,0,0,0.5749044842147597,0.47281299109481406
0.43596782385319793,0.41470980920524625,0.6037976930223292,19568,1,1,9.0,253898,3,1.0,1,0,2,0,0,0,0.5749044842147597,0.47281299109481406
0.5129922545285875,0.41472566365071284,0.8342125465743324,10542,1,1,10.0,36454,3,1.0,1,0,2,0,0,0,0.5541926402573899,0.5443687794656888
0.6370882212572617,0.4147223095259767,0.7270095134478562,2854,1,0,8.0,60356,5,,4,1,4,0,0,0,0.43142972049064954,0.6591932949188056
0.41469004042966157,0.4146683402011517,0.7269764546942478,15520,1,1,7.0,27987,24,6.0,17,1,14,9,0,0,0.5741001407601046,0.4534311157674175
0.44369251236445495,0.4147130332118277,0.7270038312684916,17964,1,0,8.0,66446,29,2.0,25,1,3,25,0,0,0.5110597225015082,0.48025144054478786
0.4858851241268782,0.4147081089750382,0.7270008149415084,13915,1,1,6.0,851992,11,2.0,8,1,6,4,0,0,0.655741001407601,0.5182818229439498
0.7064388735734898,0.41472103245789654,0.9161161161137436,9672,1,1,10.0,1125939,49,16.0,32,0,6,42,0,0,0.5294590790267445,0.7304347826086957
0.42930098545367773,0.4146607886812399,0.7269718290325975,6158,2,1,7.0,118910,31,5.0,22,1,5,25,0,1,0.5115624371606676,0.4667365112624411
0.5928602142701851,0.4146730404858625,0.7269793338400338,16025,2,1,8.0,118910,31,5.0,22,1,8,22,1,0,0.321837924793887,0.6204295442640126
0.4607963716078382,0.41472966167452663,0.6177682209569787,11444,1,0,3.0,774707,8,,7,1,4,3,0,0,0.616629800924995,0.4960712414876899
0.3064256759853742,0.4147045353593538,0.6335053443806751,11346,1,1,8.0,520701,23,3.0,19,3,6,16,0,0,0.5479589784838126,0.3530644316396019
0.4010410003408542,0.4147278856718535,0.4697777456648157,14410,2,1,9.0,188674,7,2.0,3,0,2,4,0,1,0.5115624371606676,0.44075432163436357
0.40104386242672546,0.4147357488923857,0.46978256225777826,14410,2,1,9.0,188674,7,2.0,3,0,3,3,1,0,0.5115624371606676,0.44075432163436357
0.6120461047668018,0.41472649671951534,0.7270120783011309,16987,6,0,8.0,3212185,70,16.0,46,1,5,64,0,5,0.5115624371606676,0.6784704033525406
0.583519759436609,0.4146895605464326,0.7269894531552885,5645,6,1,8.0,3212185,70,16.0,46,1,14,55,1,4,0.47114417856424695,0.6096385542168674
0.6120401434240121,0.41471011868086405,0.7270020459809913,16987,6,0,8.0,3212185,70,16.0,46,1,24,45,2,3,0.5115624371606676,0.6784704033525406
0.4191072797416236,0.4146680493988686,0.7269762765641515,18271,6,1,9.0,3212185,70,16.0,46,1,33,36,3,2,0.5769153428513976,0.45751702462022004
0.4780970469080007,0.4146674730174961,0.7269759235034112,7106,6,1,9.0,3212185,70,16.0,46,1,43,26,4,1,0.5186004423889001,0.5121005762179152
0.6363887736537042,0.4146671328090293,0.7269757151097002,834,6,1,8.0,3212185,70,16.0,46,1,47,22,5,0,0.5859642067162678,0.6585646935568361
0.49668395686991607,0.41471588935872195,0.7270055807929993,1837,1,1,6.0,335311,7,2.0,4,0,5,1,0,0,0.6700180977277298,0.529282346778418
0.5968820555260372,0.41470461705588835,0.810524968559067,14075,1,1,10.0,2121670,47,8.0,37,0,7,39,0,0,0.5115624371606676,0.6220010476689366
0.18394000739303937,0.41468847442251683,0.6334955063003334,17198,2,1,8.0,181903,42,2.0,36,2,3,38,0,1,0.6945505730947115,0.2399161864850707
0.18393690448565367,0.4146799495751983,0.6334902844297993,17198,2,1,8.0,181903,42,2.0,36,2,14,27,1,0,0.6945505730947115,0.2399161864850707
0.18393401445538385,0.41467200958094985,0.6334854208093192,17198,1,0,8.0,1688140,26,1.0,23,2,6,19,0,0,0.6945505730947115,0.2399161864850707
0.41299456986488153,0.41467641706643776,0.7269814021546854,3889,1,1,6.0,1332108,5,1.0,3,0,2,2,0,0,0.7073195254373618,0.45185961236249345
0.5177515525734787,0.4147359632435779,0.6515145416625254,11071,1,0,8.0,1714529,19,,17,1,10,8,0,0,0.5631409611904283,0.5487689889994761
0.4963265588765545,0.41466191714139344,0.7269725202675962,10021,1,1,8.0,72740,45,12.0,31,0,36,8,0,0,0.6201488035391112,0.5289680460974332
0.4975999905469771,0.41472195519986815,0.6335160148535285,3990,1,1,7.0,602302,14,4.0,9,0,10,3,0,0,0.5464508345063342,0.5301204819277109
0.6926478458622475,0.4147009957250222,0.4800679103089361,15170,1,1,4.0,1171724,14,2.0,10,0,2,11,0,0,0.49678262618137947,0.71503404924044
0.6926328271652848,0.4146597337462987,0.4800426354033773,15170,2,1,4.0,412985,35,5.0,28,1,2,32,0,1,0.49678262618137947,0.71503404924044
0.6926533765005042,0.41471619045720476,0.4800772177981255,15170,2,1,4.0,412985,35,5.0,28,1,21,13,1,0,0.49678262618137947,0.71503404924044
0.5547549879380573,0.4147070238523736,0.604128175569563,2767,1,1,6.0,465050,45,10.0,33,0,14,30,0,0,0.39020711843957373,0.5831325301204819
0.47289714099345653,0.4146908494793394,0.392889758340468,10231,4,1,2.0,1539877,77,12.0,59,0,7,69,0,3,0.5724914538507944,0.5072812991094814
0.45106002718809124,0.4147162485520238,0.3929053164688767,15218,4,1,1.0,1539877,77,12.0,59,0,11,65,1,2,0.546651920369998,0.487061288632792
0.4339729629499057,0.4146761184543954,0.39288073489380454,4017,4,1,2.0,1539877,77,12.0,59,0,45,31,2,1,0.5944098129901468,0.46631744368779465
0.4339785606571487,0.4146914974501719,0.39289015525312476,4017,4,1,2.0,1539877,77,12.0,59,0,75,1,3,0,0.5944098129901468,0.46631744368779465
0.4728926541094634,0.4146785223305647,0.3928822073811896,10231,2,1,2.0,1806111,18,5.0,11,0,13,4,0,1,0.5724914538507944,0.5072812991094814
0.45103556831570235,0.41464905088004056,0.3928641547295302,15218,2,1,1.0,1806111,18,5.0,11,0,17,0,1,0,0.546651920369998,0.487061288632792
0.4510404483264832,0.41466245809516133,0.3928723672803206,15218,1,1,1.0,1174915,19,3.0,15,0,2,16,0,0,0.546651920369998,0.487061288632792
0.4510527070393045,0.41469613736499855,0.3928929974195131,15218,3,1,1.0,518260,43,6.0,34,1,7,35,0,2,0.546651920369998,0.487061288632792
0.45104866982283764,0.4146850456211295,0.39288620320393147,15218,3,1,1.0,518260,43,6.0,34,1,11,31,1,1,0.546651920369998,0.487061288632792
0.4728929038050757,0.41467920833781746,0.3928826275929454,10231,3,1,2.0,518260,43,6.0,34,1,31,11,2,0,0.5724914538507944,0.5072812991094814
0.6013020912461854,0.41470504517420964,0.7269989382191846,1546,1,1,8.0,313963,10,1.0,7,0,4,5,0,0,0.4485220189020712,0.6260869565217391
0.4522627699809395,0.4147393364421491,0.9999982612050716,7351,1,1,9.0,1022510,19,1.0,16,1,7,11,0,0,0.5115624371606676,0.48768988999476165
0.4522542984832486,0.4147160620689897,0.9999840045552031,7351,2,1,9.0,2730091,44,9.0,32,1,11,32,0,1,0.5115624371606676,0.48768988999476165
0.4522452651921951,0.4146912442393085,0.9999688024655125,7351,2,1,9.0,2730091,44,9.0,32,1,12,31,1,0,0.5115624371606676,0.48768988999476165
0.7273049477552109,0.41465230599215896,0.9999449509549992,4036,3,1,10.0,733464,47,13.0,31,0,6,40,0,2,0.31118037401970644,0.7426925091671033
0.45223116373842925,0.4146525022707672,0.9999450711848922,7351,3,1,9.0,733464,47,13.0,31,0,36,10,1,1,0.5115624371606676,0.48768988999476165
0.45225625820517135,0.4147214461582007,0.9999873025634551,7351,3,1,9.0,733464,47,13.0,31,0,37,9,2,0,0.5115624371606676,0.48768988999476165
0.3011363944995482,0.4147042358183728,0.5861181208488552,8178,1,1,2.0,1429037,6,1.0,4,0,4,1,0,0,0.39905489644078024,0.34834992142482973
0.5058420688377153,0.41467933761047104,0.8341841696925578,5846,3,0,4.0,1001193,43,2.0,35,2,7,35,0,2,0.6825859642067162,0.5377684651650079
0.5170729497959696,0.4147380551521265,0.8342201369526334,9638,3,0,3.0,1001193,43,2.0,35,2,10,32,1,1,0.2937864468127891,0.5481403876375066
0.6996609842513017,0.4147346948696956,0.5962311382335725,1298,3,1,9.0,1001193,43,2.0,35,2,21,21,2,0,0.21817816207520613,0.7272917757988475
0.35472831527920096,0.41473668152449406,0.5861379953721662,8889,4,1,1.0,57591,104,17.0,83,0,18,85,0,3,0.5069374622964006,0.3905709795704557
0.56415705874078,0.4146874365589084,0.7220238243544693,6829,4,1,2.0,57591,104,17.0,83,0,48,55,1,2,0.38397345666599636,0.5917234154007334
0.4765081914799353,0.4146723861682099,0.7220146052812378,8791,4,1,1.0,57591,104,17.0,83,0,52,51,2,1,0.4045847576915343,0.5101100052383447
0.3833341215610367,0.4146904843285929,0.8055564889071356,8111,4,1,6.0,57591,104,17.0,83,0,77,26,3,0,0.5340840538910114,0.4244106862231535
0.4035346760898538,0.41470899441484044,0.46976617388004777,6579,1,1,9.0,803963,9,1.0,7,1,8,0,0,0,0.7234063945304645,0.42692509167103193
0.558167566544616,0.41471905623279803,0.7270075206525423,9417,1,1,7.0,2219261,14,3.0,10,0,12,1,0,0,0.5581138145988337,0.5861707700366684
0.3877882583543097,0.41473121675668717,0.3929144851992904,6202,2,1,3.0,77264,7,2.0,3,0,2,4,0,1,0.5709833098733159,0.4282870612886328
0.3877853252412362,0.41472315839786056,0.3929095490749308,6202,2,1,3.0,77264,7,2.0,3,0,3,3,1,0,0.5709833098733159,0.4282870612886328
0.44243142131309926,0.41467020142698857,0.6514742594522418,10851,1,1,8.0,363095,32,7.0,23,1,26,5,0,0,0.6538306857027951,0.4790990047145102
0.29637897169888605,0.41468004348699744,0.5861033019063402,17498,1,1,3.0,414499,33,4.0,28,0,3,29,0,0,0.6610697767946914,0.3370350969093766
0.5336978484531665,0.41468441698000746,0.7269863024785722,16030,1,1,7.0,1008869,10,2.0,7,0,2,7,0,0,0.6393525035190026,0.5635411210057621
0.533711004539142,0.41472056166958704,0.7270084428034871,16030,1,1,7.0,1493848,11,5.0,5,0,4,6,0,0,0.6393525035190026,0.5635411210057621
0.46565911223164996,0.4147143845004336,0.6515013236659116,16590,2,1,9.0,294918,13,3.0,8,0,7,5,0,1,0.5115624371606676,0.5005762179151388
0.27027552530013366,0.41469999468520763,0.4908277560016208,3655,2,1,4.0,294918,13,3.0,8,0,11,1,1,0,0.5173939272069173,0.31744368779465687
0.27026128121088494,0.4146608608436382,0.49080378468031205,3655,2,1,4.0,250647,24,4.0,16,0,9,14,0,1,0.5173939272069173,0.31744368779465687
0.4656679614322459,0.4147386965647637,0.6515162159505012,16590,2,1,9.0,250647,24,4.0,16,0,17,6,1,0,0.5115624371606676,0.5005762179151388
0.4656666042864724,0.41473496797764514,0.651513932015261,16590,2,1,9.0,1185532,29,7.0,20,0,9,19,0,1,0.5115624371606676,0.5005762179151388
0.2702755940637627,0.41470018360461963,0.4908278717236595,3655,2,1,4.0,1185532,29,7.0,20,0,25,3,1,0,0.5173939272069173,0.31744368779465687
0.46915959385226763,0.4146713168875642,0.8105045706374083,14434,1,1,10.0,940299,48,9.0,37,1,40,7,0,0,0.5350894832093304,0.5038239916186485
0.47244448362782193,0.4147113912544389,0.8105291180747687,6495,2,1,10.0,2461009,34,2.0,28,1,11,22,0,1,0.47385883772370807,0.5038239916186485
0.4691634751676597,0.4146819803128617,0.8105111024876894,14434,2,1,10.0,2461009,34,2.0,28,1,21,12,1,0,0.5350894832093304,0.5038239916186485
0.47244017125965504,0.41469954356592154,0.8105218608074822,6495,2,1,10.0,2980355,28,3.0,21,1,10,17,0,1,0.47385883772370807,0.5038239916186485
0.4691729047986411,0.41470788703658695,0.8105269715762728,14434,2,1,10.0,2980355,28,3.0,21,1,20,7,1,0,0.5350894832093304,0.5038239916186485
0.4724507212642215,0.4147285283749923,0.8105396153683289,6495,1,1,10.0,1683636,19,2.0,16,1,8,10,0,0,0.47385883772370807,0.5038239916186485
0.4991944489736818,0.4147331792368319,0.26214665906323326,16536,2,1,9.0,699277,45,5.0,36,1,23,21,0,1,0.7402976070782225,0.39151388161341016
0.4861429061000615,0.4147062286753661,0.6488017623466706,1356,2,0,8.0,699277,45,5.0,36,1,26,18,1,0,0.7568871908304846,0.5122053431115767
0.28353875892190383,0.41471009565208666,0.480073484442903,5540,1,1,8.0,3306070,3,1.0,1,0,2,0,0,0,0.37180776191433745,0.32875851231011
0.5551147252467414,0.4147308862603569,0.7270147671016598,2986,1,1,8.0,2231282,7,3.0,3,0,6,0,0,0,0.5115624371606676,0.5833420639078051
0.517729078994506,0.41467421991526415,0.6514767209655961,11071,1,1,8.0,25827,128,49.0,77,0,17,110,0,0,0.5631409611904283,0.5487689889994761
0.527247335075653,0.41469705097889675,0.45351541550337743,7630,2,0,5.0,200113,16,,14,1,4,11,0,1,0.5668610496682084,0.5575694080670508
0.5272599596754463,0.4147317354771161,0.45353666139230386,7630,2,0,5.0,200113,16,,14,1,9,6,1,0,0.5668610496682084,0.5575694080670508
0.45818794559406956,0.4147194374258135,0.6515044188207182,3447,1,1,7.0,1716586,4,1.0,2,0,2,1,0,0,0.5702795093504927,0.493661602933473
0.435532355540952,0.41469163824277677,0.7269907258421664,2529,1,0,6.0,1291070,6,,5,1,4,1,0,0,0.6706213553187211,0.47270822420115244
0.43551814477158207,0.41465259594337855,0.7269668105947494,2529,1,1,6.0,79607,11,1.0,8,0,3,7,0,0,0.6706213553187211,0.47270822420115244
